id,amount,category,ts,tier,date,hour,day_of_week,amount_z
8862,88.55,A,2025-01-04 06:00:00,medium,2025-01-04,6,Saturday,-0.3727
8863,65.63,B,2025-01-04 07:00:00,medium,2025-01-04,7,Saturday,-1.1346
8864,161.42,C,2025-01-04 08:00:00,premium,2025-01-04,8,Saturday,2.0496
8865,99.27,A,2025-01-04 09:00:00,medium,2025-01-04,9,Saturday,-0.0164
8866,141.92,C,2025-01-04 10:00:00,high,2025-01-04,10,Saturday,1.4014
8867,126.81,B,2025-01-04 11:00:00,high,2025-01-04,11,Saturday,0.8991
8868,84.37,A,2025-01-04 12:00:00,medium,2025-01-04,12,Saturday,-0.5117
8869,84.61,B,2025-01-04 13:00:00,medium,2025-01-04,13,Saturday,-0.5037
8870,143.39,A,2025-01-04 14:00:00,high,2025-01-04,14,Saturday,1.4502
8871,143.88,C,2025-01-04 15:00:00,high,2025-01-04,15,Saturday,1.4665
8872,43.69,A,2025-01-04 16:00:00,low,2025-01-04,16,Saturday,-1.8639
8873,116.49,C,2025-01-04 17:00:00,high,2025-01-04,17,Saturday,0.556
8874,96.36,A,2025-01-04 18:00:00,medium,2025-01-04,18,Saturday,-0.1131
8876,107.85,C,2025-01-04 20:00:00,high,2025-01-04,20,Saturday,0.2688
8877,59.51,A,2025-01-04 21:00:00,medium,2025-01-04,21,Saturday,-1.338
8879,76.05,B,2025-01-04 23:00:00,medium,2025-01-04,23,Saturday,-0.7882
8880,85.01,B,2025-01-05 00:00:00,medium,2025-01-05,0,Sunday,-0.4904
8883,147.2,B,2025-01-05 03:00:00,high,2025-01-05,3,Sunday,1.5769
8885,153.84,A,2025-01-05 05:00:00,premium,2025-01-05,5,Sunday,1.7976
8886,95.2,A,2025-01-05 06:00:00,medium,2025-01-05,6,Sunday,-0.1517
8887,83.54,A,2025-01-05 07:00:00,medium,2025-01-05,7,Sunday,-0.5393
8888,152.75,A,2025-01-05 08:00:00,premium,2025-01-05,8,Sunday,1.7614
8889,82.66,B,2025-01-05 09:00:00,medium,2025-01-05,9,Sunday,-0.5685
8890,94.65,A,2025-01-05 10:00:00,medium,2025-01-05,10,Sunday,-0.1699
8891,121.6,B,2025-01-05 11:00:00,high,2025-01-05,11,Sunday,0.7259
8892,62.87,A,2025-01-05 12:00:00,medium,2025-01-05,12,Sunday,-1.2263
8893,121.34,A,2025-01-05 13:00:00,high,2025-01-05,13,Sunday,0.7173
8894,117.5,C,2025-01-05 14:00:00,high,2025-01-05,14,Sunday,0.5896
8895,138.08,A,2025-01-05 15:00:00,high,2025-01-05,15,Sunday,1.2737
8896,126.7,C,2025-01-05 16:00:00,high,2025-01-05,16,Sunday,0.8954
8897,139.0,C,2025-01-05 17:00:00,high,2025-01-05,17,Sunday,1.3043
8898,96.69,B,2025-01-05 18:00:00,medium,2025-01-05,18,Sunday,-0.1021
8899,74.12,C,2025-01-05 19:00:00,medium,2025-01-05,19,Sunday,-0.8524
8901,54.2,A,2025-01-05 21:00:00,medium,2025-01-05,21,Sunday,-1.5145
8902,57.2,B,2025-01-05 22:00:00,medium,2025-01-05,22,Sunday,-1.4148
8903,116.95,A,2025-01-05 23:00:00,high,2025-01-05,23,Sunday,0.5713
8904,148.75,B,2025-01-06 00:00:00,high,2025-01-06,0,Monday,1.6284
8905,105.69,B,2025-01-06 01:00:00,high,2025-01-06,1,Monday,0.197
8906,129.98,C,2025-01-06 02:00:00,high,2025-01-06,2,Monday,1.0045
8907,40.13,C,2025-01-06 03:00:00,low,2025-01-06,3,Monday,-1.9822
8908,85.01,C,2025-01-06 04:00:00,medium,2025-01-06,4,Monday,-0.4904
8909,43.78,C,2025-01-06 05:00:00,low,2025-01-06,5,Monday,-1.8609
8910,123.41,B,2025-01-06 06:00:00,high,2025-01-06,6,Monday,0.7861
8911,53.58,A,2025-01-06 07:00:00,medium,2025-01-06,7,Monday,-1.5352
8912,61.67,A,2025-01-06 08:00:00,medium,2025-01-06,8,Monday,-1.2662
8913,115.42,B,2025-01-06 09:00:00,high,2025-01-06,9,Monday,0.5205
8914,131.85,C,2025-01-06 10:00:00,high,2025-01-06,10,Monday,1.0666
8915,95.23,A,2025-01-06 11:00:00,medium,2025-01-06,11,Monday,-0.1507
8916,117.11,B,2025-01-06 12:00:00,high,2025-01-06,12,Monday,0.5766
8917,116.13,A,2025-01-06 13:00:00,high,2025-01-06,13,Monday,0.5441
8918,93.54,B,2025-01-06 14:00:00,medium,2025-01-06,14,Monday,-0.2068
8919,67.16,A,2025-01-06 15:00:00,medium,2025-01-06,15,Monday,-1.0837
8920,116.95,A,2025-01-06 16:00:00,high,2025-01-06,16,Monday,0.5713
8921,118.39,A,2025-01-06 17:00:00,high,2025-01-06,17,Monday,0.6192
8923,109.36,B,2025-01-06 19:00:00,high,2025-01-06,19,Monday,0.319
8925,120.71,A,2025-01-06 21:00:00,high,2025-01-06,21,Monday,0.6963
8926,99.96,B,2025-01-06 22:00:00,medium,2025-01-06,22,Monday,0.0066
8927,85.52,B,2025-01-06 23:00:00,medium,2025-01-06,23,Monday,-0.4734
8928,91.16,B,2025-01-07 00:00:00,medium,2025-01-07,0,Tuesday,-0.286
8929,79.29,A,2025-01-07 01:00:00,medium,2025-01-07,1,Tuesday,-0.6805
8930,126.67,A,2025-01-07 02:00:00,high,2025-01-07,2,Tuesday,0.8944
8933,90.14,B,2025-01-07 05:00:00,medium,2025-01-07,5,Tuesday,-0.3199
8934,148.41,B,2025-01-07 06:00:00,high,2025-01-07,6,Tuesday,1.6171
8935,131.63,A,2025-01-07 07:00:00,high,2025-01-07,7,Tuesday,1.0593
8936,50.77,A,2025-01-07 08:00:00,medium,2025-01-07,8,Tuesday,-1.6286
8937,140.54,A,2025-01-07 09:00:00,high,2025-01-07,9,Tuesday,1.3555
8938,140.48,C,2025-01-07 10:00:00,high,2025-01-07,10,Tuesday,1.3535
8939,64.78,A,2025-01-07 11:00:00,medium,2025-01-07,11,Tuesday,-1.1629
8940,24.36,A,2025-01-07 12:00:00,low,2025-01-07,12,Tuesday,-2.5065
8941,97.83,A,2025-01-07 13:00:00,medium,2025-01-07,13,Tuesday,-0.0642
8942,133.67,A,2025-01-07 14:00:00,high,2025-01-07,14,Tuesday,1.1271
8943,147.74,B,2025-01-07 15:00:00,high,2025-01-07,15,Tuesday,1.5948
8944,73.88,B,2025-01-07 16:00:00,medium,2025-01-07,16,Tuesday,-0.8604
8945,152.56,B,2025-01-07 17:00:00,premium,2025-01-07,17,Tuesday,1.755
8946,33.16,B,2025-01-07 18:00:00,low,2025-01-07,18,Tuesday,-2.2139
8947,88.96,B,2025-01-07 19:00:00,medium,2025-01-07,19,Tuesday,-0.3591
8948,87.48,C,2025-01-07 20:00:00,medium,2025-01-07,20,Tuesday,-0.4083
8949,134.57,A,2025-01-07 21:00:00,high,2025-01-07,21,Tuesday,1.157
8950,138.95,A,2025-01-07 22:00:00,high,2025-01-07,22,Tuesday,1.3026
8951,128.63,C,2025-01-07 23:00:00,high,2025-01-07,23,Tuesday,0.9596
8952,59.48,B,2025-01-08 00:00:00,medium,2025-01-08,0,Wednesday,-1.339
8953,125.88,B,2025-01-08 01:00:00,high,2025-01-08,1,Wednesday,0.8682
8954,115.27,A,2025-01-08 02:00:00,high,2025-01-08,2,Wednesday,0.5155
8955,49.86,A,2025-01-08 03:00:00,low,2025-01-08,3,Wednesday,-1.6588
8956,37.99,A,2025-01-08 04:00:00,low,2025-01-08,4,Wednesday,-2.0534
8957,131.14,C,2025-01-08 05:00:00,high,2025-01-08,5,Wednesday,1.043
8958,94.6,B,2025-01-08 06:00:00,medium,2025-01-08,6,Wednesday,-0.1716
8959,61.44,A,2025-01-08 07:00:00,medium,2025-01-08,7,Wednesday,-1.2739
8960,93.75,A,2025-01-08 08:00:00,medium,2025-01-08,8,Wednesday,-0.1999
8961,110.92,A,2025-01-08 09:00:00,high,2025-01-08,9,Wednesday,0.3709
8962,97.51,A,2025-01-08 10:00:00,medium,2025-01-08,10,Wednesday,-0.0749
8963,53.44,B,2025-01-08 11:00:00,medium,2025-01-08,11,Wednesday,-1.5398
8964,156.57,A,2025-01-08 12:00:00,premium,2025-01-08,12,Wednesday,1.8883
8965,130.13,C,2025-01-08 13:00:00,high,2025-01-08,13,Wednesday,1.0094
8966,89.94,C,2025-01-08 14:00:00,medium,2025-01-08,14,Wednesday,-0.3265
8968,110.78,C,2025-01-08 16:00:00,high,2025-01-08,16,Wednesday,0.3662
8971,60.08,A,2025-01-08 19:00:00,medium,2025-01-08,19,Wednesday,-1.3191
8972,97.88,A,2025-01-08 20:00:00,medium,2025-01-08,20,Wednesday,-0.0626
8973,64.94,A,2025-01-08 21:00:00,medium,2025-01-08,21,Wednesday,-1.1575
8974,66.46,B,2025-01-08 22:00:00,medium,2025-01-08,22,Wednesday,-1.107
8975,149.37,B,2025-01-08 23:00:00,high,2025-01-08,23,Wednesday,1.649
8976,101.78,A,2025-01-09 00:00:00,high,2025-01-09,0,Thursday,0.0671
8977,106.22,C,2025-01-09 01:00:00,high,2025-01-09,1,Thursday,0.2147
8978,39.66,C,2025-01-09 02:00:00,low,2025-01-09,2,Thursday,-1.9979
8979,82.09,B,2025-01-09 03:00:00,medium,2025-01-09,3,Thursday,-0.5875
8980,113.84,B,2025-01-09 04:00:00,high,2025-01-09,4,Thursday,0.468
8981,105.82,A,2025-01-09 05:00:00,high,2025-01-09,5,Thursday,0.2014
8982,35.38,B,2025-01-09 06:00:00,low,2025-01-09,6,Thursday,-2.1401
8983,106.21,A,2025-01-09 07:00:00,high,2025-01-09,7,Thursday,0.2143
8984,111.0,B,2025-01-09 08:00:00,high,2025-01-09,8,Thursday,0.3735
8985,138.51,A,2025-01-09 09:00:00,high,2025-01-09,9,Thursday,1.288
8986,80.34,A,2025-01-09 10:00:00,medium,2025-01-09,10,Thursday,-0.6456
8987,32.74,B,2025-01-09 11:00:00,low,2025-01-09,11,Thursday,-2.2279
8988,70.1,B,2025-01-09 12:00:00,medium,2025-01-09,12,Thursday,-0.986
8989,67.09,A,2025-01-09 13:00:00,medium,2025-01-09,13,Thursday,-1.0861
8991,18.5,A,2025-01-09 15:00:00,low,2025-01-09,15,Thursday,-2.7012
8993,142.77,A,2025-01-09 17:00:00,high,2025-01-09,17,Thursday,1.4296
8994,100.22,A,2025-01-09 18:00:00,high,2025-01-09,18,Thursday,0.0152
8996,50.75,C,2025-01-09 20:00:00,medium,2025-01-09,20,Thursday,-1.6292
8997,51.94,B,2025-01-09 21:00:00,medium,2025-01-09,21,Thursday,-1.5897
8998,143.12,C,2025-01-09 22:00:00,high,2025-01-09,22,Thursday,1.4412
8999,103.04,B,2025-01-09 23:00:00,high,2025-01-09,23,Thursday,0.1089
9000,103.1,C,2025-01-10 00:00:00,high,2025-01-10,0,Friday,0.1109
9001,66.46,A,2025-01-10 01:00:00,medium,2025-01-10,1,Friday,-1.107
9002,103.02,C,2025-01-10 02:00:00,high,2025-01-10,2,Friday,0.1083
9004,135.61,C,2025-01-10 04:00:00,high,2025-01-10,4,Friday,1.1916
9005,181.83,C,2025-01-10 05:00:00,premium,2025-01-10,5,Friday,2.728
9006,114.52,B,2025-01-10 06:00:00,high,2025-01-10,6,Friday,0.4906
9007,80.95,B,2025-01-10 07:00:00,medium,2025-01-10,7,Friday,-0.6253
9008,23.99,A,2025-01-10 08:00:00,low,2025-01-10,8,Friday,-2.5188
9009,49.47,C,2025-01-10 09:00:00,low,2025-01-10,9,Friday,-1.6718
9010,146.65,B,2025-01-10 10:00:00,high,2025-01-10,10,Friday,1.5586
9011,69.12,B,2025-01-10 11:00:00,medium,2025-01-10,11,Friday,-1.0186
9012,88.87,C,2025-01-10 12:00:00,medium,2025-01-10,12,Friday,-0.3621
9013,119.66,A,2025-01-10 13:00:00,high,2025-01-10,13,Friday,0.6614
9014,144.47,C,2025-01-10 14:00:00,high,2025-01-10,14,Friday,1.4861
9015,94.01,C,2025-01-10 15:00:00,medium,2025-01-10,15,Friday,-0.1912
9016,87.86,A,2025-01-10 16:00:00,medium,2025-01-10,16,Friday,-0.3957
9017,102.15,A,2025-01-10 17:00:00,high,2025-01-10,17,Friday,0.0794
9018,81.17,C,2025-01-10 18:00:00,medium,2025-01-10,18,Friday,-0.618
9019,82.79,A,2025-01-10 19:00:00,medium,2025-01-10,19,Friday,-0.5642
9021,105.56,A,2025-01-10 21:00:00,high,2025-01-10,21,Friday,0.1927
9022,163.95,A,2025-01-10 22:00:00,premium,2025-01-10,22,Friday,2.1337
9023,113.17,A,2025-01-10 23:00:00,high,2025-01-10,23,Friday,0.4457
9024,134.53,C,2025-01-11 00:00:00,high,2025-01-11,0,Saturday,1.1557
9025,67.86,B,2025-01-11 01:00:00,medium,2025-01-11,1,Saturday,-1.0605
9026,115.75,C,2025-01-11 02:00:00,high,2025-01-11,2,Saturday,0.5314
9028,111.86,B,2025-01-11 04:00:00,high,2025-01-11,4,Saturday,0.4021
9029,120.66,A,2025-01-11 05:00:00,high,2025-01-11,5,Saturday,0.6947
9030,101.5,A,2025-01-11 06:00:00,high,2025-01-11,6,Saturday,0.0578
9031,172.22,C,2025-01-11 07:00:00,premium,2025-01-11,7,Saturday,2.4086
9032,142.84,A,2025-01-11 08:00:00,high,2025-01-11,8,Saturday,1.4319
9033,135.32,C,2025-01-11 09:00:00,high,2025-01-11,9,Saturday,1.182
9034,122.93,C,2025-01-11 10:00:00,high,2025-01-11,10,Saturday,0.7701
9035,152.9,B,2025-01-11 11:00:00,premium,2025-01-11,11,Saturday,1.7663
9036,56.89,B,2025-01-11 12:00:00,medium,2025-01-11,12,Saturday,-1.4251
9038,70.26,C,2025-01-11 14:00:00,medium,2025-01-11,14,Saturday,-0.9807
9039,83.07,B,2025-01-11 15:00:00,medium,2025-01-11,15,Saturday,-0.5549
9040,116.84,B,2025-01-11 16:00:00,high,2025-01-11,16,Saturday,0.5677
9041,137.0,B,2025-01-11 17:00:00,high,2025-01-11,17,Saturday,1.2378
9042,65.39,A,2025-01-11 18:00:00,medium,2025-01-11,18,Saturday,-1.1426
9044,102.93,B,2025-01-11 20:00:00,high,2025-01-11,20,Saturday,0.1053
9046,125.62,A,2025-01-11 22:00:00,high,2025-01-11,22,Saturday,0.8595
9047,203.08,C,2025-01-11 23:00:00,premium,2025-01-11,23,Saturday,3.4344
9048,112.58,B,2025-01-12 00:00:00,high,2025-01-12,0,Sunday,0.4261
9049,77.94,C,2025-01-12 01:00:00,medium,2025-01-12,1,Sunday,-0.7254
9050,61.1,A,2025-01-12 02:00:00,medium,2025-01-12,2,Sunday,-1.2852
9051,90.24,C,2025-01-12 03:00:00,medium,2025-01-12,3,Sunday,-0.3165
9052,71.79,B,2025-01-12 04:00:00,medium,2025-01-12,4,Sunday,-0.9298
9053,114.03,B,2025-01-12 05:00:00,high,2025-01-12,5,Sunday,0.4743
9054,113.56,A,2025-01-12 06:00:00,high,2025-01-12,6,Sunday,0.4586
9055,86.1,A,2025-01-12 07:00:00,medium,2025-01-12,7,Sunday,-0.4542
9056,159.55,A,2025-01-12 08:00:00,premium,2025-01-12,8,Sunday,1.9874
9057,77.94,A,2025-01-12 09:00:00,medium,2025-01-12,9,Sunday,-0.7254
9058,96.42,B,2025-01-12 10:00:00,medium,2025-01-12,10,Sunday,-0.1111
9059,119.17,B,2025-01-12 11:00:00,high,2025-01-12,11,Sunday,0.6451
9060,126.76,B,2025-01-12 12:00:00,high,2025-01-12,12,Sunday,0.8974
9061,138.33,C,2025-01-12 13:00:00,high,2025-01-12,13,Sunday,1.282
9062,112.85,B,2025-01-12 14:00:00,high,2025-01-12,14,Sunday,0.435
9063,131.53,A,2025-01-12 15:00:00,high,2025-01-12,15,Sunday,1.056
9064,80.05,C,2025-01-12 16:00:00,medium,2025-01-12,16,Sunday,-0.6553
9065,127.54,B,2025-01-12 17:00:00,high,2025-01-12,17,Sunday,0.9234
9066,127.14,B,2025-01-12 18:00:00,high,2025-01-12,18,Sunday,0.9101
9068,49.95,C,2025-01-12 20:00:00,low,2025-01-12,20,Sunday,-1.6558
9069,72.78,B,2025-01-12 21:00:00,medium,2025-01-12,21,Sunday,-0.8969
9070,124.69,B,2025-01-12 22:00:00,high,2025-01-12,22,Sunday,0.8286
9071,20.46,C,2025-01-12 23:00:00,low,2025-01-12,23,Sunday,-2.6361
9072,114.76,C,2025-01-13 00:00:00,high,2025-01-13,0,Monday,0.4985
9073,131.79,A,2025-01-13 01:00:00,high,2025-01-13,1,Monday,1.0646
9074,82.71,B,2025-01-13 02:00:00,medium,2025-01-13,2,Monday,-0.5668
9075,87.09,C,2025-01-13 03:00:00,medium,2025-01-13,3,Monday,-0.4212
9076,67.78,C,2025-01-13 04:00:00,medium,2025-01-13,4,Monday,-1.0631
9077,84.35,A,2025-01-13 05:00:00,medium,2025-01-13,5,Monday,-0.5123
9078,85.22,B,2025-01-13 06:00:00,medium,2025-01-13,6,Monday,-0.4834
9079,79.51,B,2025-01-13 07:00:00,medium,2025-01-13,7,Monday,-0.6732
9080,77.87,A,2025-01-13 08:00:00,medium,2025-01-13,8,Monday,-0.7277
9081,91.87,B,2025-01-13 09:00:00,medium,2025-01-13,9,Monday,-0.2624
9082,91.51,B,2025-01-13 10:00:00,medium,2025-01-13,10,Monday,-0.2743
9083,156.22,A,2025-01-13 11:00:00,premium,2025-01-13,11,Monday,1.8767
9084,88.17,A,2025-01-13 12:00:00,medium,2025-01-13,12,Monday,-0.3853
9085,110.32,C,2025-01-13 13:00:00,high,2025-01-13,13,Monday,0.3509
9086,82.69,C,2025-01-13 14:00:00,medium,2025-01-13,14,Monday,-0.5675
9087,82.31,C,2025-01-13 15:00:00,medium,2025-01-13,15,Monday,-0.5801
9090,63.79,B,2025-01-13 18:00:00,medium,2025-01-13,18,Monday,-1.1958
9091,105.51,A,2025-01-13 19:00:00,high,2025-01-13,19,Monday,0.1911
9092,132.29,C,2025-01-13 20:00:00,high,2025-01-13,20,Monday,1.0812
9093,46.4,B,2025-01-13 21:00:00,low,2025-01-13,21,Monday,-1.7738
9094,83.53,A,2025-01-13 22:00:00,medium,2025-01-13,22,Monday,-0.5396
9098,86.59,B,2025-01-14 02:00:00,medium,2025-01-14,2,Tuesday,-0.4379
9099,98.57,A,2025-01-14 03:00:00,medium,2025-01-14,3,Tuesday,-0.0396
9100,143.66,C,2025-01-14 04:00:00,high,2025-01-14,4,Tuesday,1.4592
9101,113.74,C,2025-01-14 05:00:00,high,2025-01-14,5,Tuesday,0.4646
9102,77.2,B,2025-01-14 06:00:00,medium,2025-01-14,6,Tuesday,-0.75
9103,104.77,B,2025-01-14 07:00:00,high,2025-01-14,7,Tuesday,0.1665
9104,75.17,A,2025-01-14 08:00:00,medium,2025-01-14,8,Tuesday,-0.8175
9105,112.61,A,2025-01-14 09:00:00,high,2025-01-14,9,Tuesday,0.4271
9106,115.46,A,2025-01-14 10:00:00,high,2025-01-14,10,Tuesday,0.5218
9107,58.99,A,2025-01-14 11:00:00,medium,2025-01-14,11,Tuesday,-1.3553
9108,105.25,A,2025-01-14 12:00:00,high,2025-01-14,12,Tuesday,0.1824
9109,96.47,B,2025-01-14 13:00:00,medium,2025-01-14,13,Tuesday,-0.1094
9110,116.34,A,2025-01-14 14:00:00,high,2025-01-14,14,Tuesday,0.5511
9111,124.94,B,2025-01-14 15:00:00,high,2025-01-14,15,Tuesday,0.8369
9112,114.32,A,2025-01-14 16:00:00,high,2025-01-14,16,Tuesday,0.4839
9113,90.9,A,2025-01-14 17:00:00,medium,2025-01-14,17,Tuesday,-0.2946
9116,60.38,C,2025-01-14 20:00:00,medium,2025-01-14,20,Tuesday,-1.3091
9117,4.14,A,2025-01-14 21:00:00,low,2025-01-14,21,Tuesday,-3.1786
9118,97.9,C,2025-01-14 22:00:00,medium,2025-01-14,22,Tuesday,-0.0619
9119,75.35,A,2025-01-14 23:00:00,medium,2025-01-14,23,Tuesday,-0.8115
9120,111.93,B,2025-01-15 00:00:00,high,2025-01-15,0,Wednesday,0.4045
9121,40.86,C,2025-01-15 01:00:00,low,2025-01-15,1,Wednesday,-1.958
9122,80.58,A,2025-01-15 02:00:00,medium,2025-01-15,2,Wednesday,-0.6376
9124,69.1,C,2025-01-15 04:00:00,medium,2025-01-15,4,Wednesday,-1.0193
9125,112.28,A,2025-01-15 05:00:00,high,2025-01-15,5,Wednesday,0.4161
9126,83.29,A,2025-01-15 06:00:00,medium,2025-01-15,6,Wednesday,-0.5476
9127,99.02,C,2025-01-15 07:00:00,medium,2025-01-15,7,Wednesday,-0.0247
9128,117.85,B,2025-01-15 08:00:00,high,2025-01-15,8,Wednesday,0.6012
9129,128.58,A,2025-01-15 09:00:00,high,2025-01-15,9,Wednesday,0.9579
9130,102.77,A,2025-01-15 10:00:00,high,2025-01-15,10,Wednesday,0.1
9132,86.26,A,2025-01-15 12:00:00,medium,2025-01-15,12,Wednesday,-0.4488
9134,69.36,B,2025-01-15 14:00:00,medium,2025-01-15,14,Wednesday,-1.0106
9135,94.66,A,2025-01-15 15:00:00,medium,2025-01-15,15,Wednesday,-0.1696
9136,88.42,A,2025-01-15 16:00:00,medium,2025-01-15,16,Wednesday,-0.377
9137,96.9,C,2025-01-15 17:00:00,medium,2025-01-15,17,Wednesday,-0.0952
9138,69.72,B,2025-01-15 18:00:00,medium,2025-01-15,18,Wednesday,-0.9986
9139,44.44,A,2025-01-15 19:00:00,low,2025-01-15,19,Wednesday,-1.839
9140,115.62,A,2025-01-15 20:00:00,high,2025-01-15,20,Wednesday,0.5271
9141,128.92,C,2025-01-15 21:00:00,high,2025-01-15,21,Wednesday,0.9692
9142,46.23,B,2025-01-15 22:00:00,low,2025-01-15,22,Wednesday,-1.7795
9143,111.07,B,2025-01-15 23:00:00,high,2025-01-15,23,Wednesday,0.3759
9144,132.5,A,2025-01-16 00:00:00,high,2025-01-16,0,Thursday,1.0882
9145,117.88,B,2025-01-16 01:00:00,high,2025-01-16,1,Thursday,0.6022
9146,87.5,C,2025-01-16 02:00:00,medium,2025-01-16,2,Thursday,-0.4076
9147,71.7,A,2025-01-16 03:00:00,medium,2025-01-16,3,Thursday,-0.9328
9149,107.43,C,2025-01-16 05:00:00,high,2025-01-16,5,Thursday,0.2549
9150,102.87,A,2025-01-16 06:00:00,high,2025-01-16,6,Thursday,0.1033
9151,94.6,C,2025-01-16 07:00:00,medium,2025-01-16,7,Thursday,-0.1716
9152,67.52,B,2025-01-16 08:00:00,medium,2025-01-16,8,Thursday,-1.0718
9153,112.68,B,2025-01-16 09:00:00,high,2025-01-16,9,Thursday,0.4294
9154,114.13,A,2025-01-16 10:00:00,high,2025-01-16,10,Thursday,0.4776
9156,103.33,B,2025-01-16 12:00:00,high,2025-01-16,12,Thursday,0.1186
9157,150.38,C,2025-01-16 13:00:00,premium,2025-01-16,13,Thursday,1.6826
9158,81.27,A,2025-01-16 14:00:00,medium,2025-01-16,14,Thursday,-0.6147
9159,138.44,A,2025-01-16 15:00:00,high,2025-01-16,15,Thursday,1.2857
9161,133.27,B,2025-01-16 17:00:00,high,2025-01-16,17,Thursday,1.1138
9162,137.0,A,2025-01-16 18:00:00,high,2025-01-16,18,Thursday,1.2378
9163,91.21,C,2025-01-16 19:00:00,medium,2025-01-16,19,Thursday,-0.2843
9164,149.83,A,2025-01-16 20:00:00,high,2025-01-16,20,Thursday,1.6643
9165,114.07,C,2025-01-16 21:00:00,high,2025-01-16,21,Thursday,0.4756
9167,88.78,A,2025-01-16 23:00:00,medium,2025-01-16,23,Thursday,-0.3651
9168,133.98,B,2025-01-17 00:00:00,high,2025-01-17,0,Friday,1.1374
9171,95.82,B,2025-01-17 03:00:00,medium,2025-01-17,3,Friday,-0.1311
9172,106.11,B,2025-01-17 04:00:00,high,2025-01-17,4,Friday,0.211
9173,84.77,B,2025-01-17 05:00:00,medium,2025-01-17,5,Friday,-0.4984
9174,170.73,A,2025-01-17 06:00:00,premium,2025-01-17,6,Friday,2.359
9175,107.01,B,2025-01-17 07:00:00,high,2025-01-17,7,Friday,0.2409
9176,98.15,A,2025-01-17 08:00:00,medium,2025-01-17,8,Friday,-0.0536
9177,135.73,A,2025-01-17 09:00:00,high,2025-01-17,9,Friday,1.1956
9178,89.04,B,2025-01-17 10:00:00,medium,2025-01-17,10,Friday,-0.3564
9179,130.22,C,2025-01-17 11:00:00,high,2025-01-17,11,Friday,1.0124
9180,49.97,A,2025-01-17 12:00:00,low,2025-01-17,12,Friday,-1.6552
9181,86.39,A,2025-01-17 13:00:00,medium,2025-01-17,13,Friday,-0.4445
9182,131.47,A,2025-01-17 14:00:00,high,2025-01-17,14,Friday,1.054
9183,147.11,A,2025-01-17 15:00:00,high,2025-01-17,15,Friday,1.5739
9185,73.31,B,2025-01-17 17:00:00,medium,2025-01-17,17,Friday,-0.8793
9186,117.02,A,2025-01-17 18:00:00,high,2025-01-17,18,Friday,0.5737
9188,91.94,A,2025-01-17 20:00:00,medium,2025-01-17,20,Friday,-0.26
9189,126.29,B,2025-01-17 21:00:00,high,2025-01-17,21,Friday,0.8818
9190,83.68,C,2025-01-17 22:00:00,medium,2025-01-17,22,Friday,-0.5346
9191,41.04,C,2025-01-17 23:00:00,low,2025-01-17,23,Friday,-1.952
9192,60.97,A,2025-01-18 00:00:00,medium,2025-01-18,0,Saturday,-1.2895
9193,100.3,C,2025-01-18 01:00:00,high,2025-01-18,1,Saturday,0.0179
9194,44.1,B,2025-01-18 02:00:00,low,2025-01-18,2,Saturday,-1.8503
9195,91.09,B,2025-01-18 03:00:00,medium,2025-01-18,3,Saturday,-0.2883
9196,58.24,A,2025-01-18 04:00:00,medium,2025-01-18,4,Saturday,-1.3803
9197,149.2,C,2025-01-18 05:00:00,high,2025-01-18,5,Saturday,1.6434
9198,164.95,B,2025-01-18 06:00:00,premium,2025-01-18,6,Saturday,2.1669
9199,68.25,C,2025-01-18 07:00:00,medium,2025-01-18,7,Saturday,-1.0475
9201,71.19,C,2025-01-18 09:00:00,medium,2025-01-18,9,Saturday,-0.9498
9202,90.72,C,2025-01-18 10:00:00,medium,2025-01-18,10,Saturday,-0.3006
9203,154.1,A,2025-01-18 11:00:00,premium,2025-01-18,11,Saturday,1.8062
9204,86.0,A,2025-01-18 12:00:00,medium,2025-01-18,12,Saturday,-0.4575
9205,91.42,B,2025-01-18 13:00:00,medium,2025-01-18,13,Saturday,-0.2773
9206,71.72,A,2025-01-18 14:00:00,medium,2025-01-18,14,Saturday,-0.9322
9207,134.39,C,2025-01-18 15:00:00,high,2025-01-18,15,Saturday,1.1511
9208,2.1,C,2025-01-18 16:00:00,low,2025-01-18,16,Saturday,-3.2464
9209,86.72,B,2025-01-18 17:00:00,medium,2025-01-18,17,Saturday,-0.4335
9210,98.62,A,2025-01-18 18:00:00,medium,2025-01-18,18,Saturday,-0.038
9211,80.17,C,2025-01-18 19:00:00,medium,2025-01-18,19,Saturday,-0.6513
9212,125.91,B,2025-01-18 20:00:00,high,2025-01-18,20,Saturday,0.8692
9213,136.06,B,2025-01-18 21:00:00,high,2025-01-18,21,Saturday,1.2066
9214,57.64,B,2025-01-18 22:00:00,medium,2025-01-18,22,Saturday,-1.4002
9215,162.8,A,2025-01-18 23:00:00,premium,2025-01-18,23,Saturday,2.0954
9216,57.3,C,2025-01-19 00:00:00,medium,2025-01-19,0,Sunday,-1.4115
9217,138.66,A,2025-01-19 01:00:00,high,2025-01-19,1,Sunday,1.293
9218,104.49,B,2025-01-19 02:00:00,high,2025-01-19,2,Sunday,0.1571
9219,84.89,A,2025-01-19 03:00:00,medium,2025-01-19,3,Sunday,-0.4944
9220,87.72,A,2025-01-19 04:00:00,medium,2025-01-19,4,Sunday,-0.4003
9221,98.99,A,2025-01-19 05:00:00,medium,2025-01-19,5,Sunday,-0.0257
